Customer_ID,First_Purchase,Last_Purchase,Purchase_Count,Total_Spend,Days_as_Customer,Purchase_Frequency,Avg_Order_Value,Weekly_Value,CLV_1Year
C0477,2023-01-14,2023-12-25,6,190.14000000000001,346,0.12138728323699421,31.69,3.846763005780347,200.03167630057806
C0478,2023-01-23,2023-12-06,11,279.90999999999997,318,0.24213836477987422,25.446363636363632,6.161540880503144,320.40012578616347
C0479,2023-02-17,2023-12-19,15,414.43,306,0.3431372549019608,27.628666666666668,9.480424836601308,492.98209150326807
C0480,2023-01-03,2023-12-22,9,182.06,354,0.17796610169491525,20.22888888888889,3.6000564971751414,187.20293785310736
C0481,2023-01-10,2023-12-15,12,318.3,340,0.24705882352941178,26.525000000000002,6.5532352941176475,340.7682352941177
C0482,2023-01-04,2023-12-31,19,673.5799999999999,362,0.3674033149171271,35.45157894736842,13.025027624309391,677.3014364640884
C0483,2023-02-21,2023-12-29,8,302.84000000000003,312,0.1794871794871795,37.855000000000004,6.79448717948718,353.31333333333333
C0484,2023-01-25,2023-11-08,7,177.88,288,0.17013888888888887,25.41142857142857,4.323472222222222,224.82055555555553
C0485,2023-06-10,2023-10-30,7,133.9,143,0.34265734265734266,19.12857142857143,6.554545454545455,340.83636363636367
C0486,2023-01-10,2023-11-24,14,366.19,319,0.3072100313479624,26.15642857142857,8.03551724137931,417.8468965517241
C0487,2023-01-09,2023-11-26,13,294.65,322,0.2826086956521739,22.665384615384614,6.405434782608695,333.08260869565214
C0488,2023-01-16,2023-12-11,12,284.83,330,0.2545454545454545,23.735833333333332,6.041848484848484,314.1761212121212
C0489,2023-01-02,2023-12-23,15,530.09,356,0.2949438202247191,35.339333333333336,10.42311797752809,542.0021348314607
C0490,2023-01-06,2023-11-02,9,299.53000000000003,301,0.20930232558139536,33.281111111111116,6.965813953488373,362.2223255813954
C0491,2023-01-25,2023-12-20,7,133.06,330,0.14848484848484847,19.00857142857143,2.8224848484848484,146.76921212121212
C0492,2023-01-24,2023-07-20,4,67.16,178,0.15730337078651685,16.79,2.6411235955056176,137.3384269662921
C0493,2023-01-02,2023-11-23,14,545.14,326,0.3006134969325153,38.93857142857143,11.705460122699385,608.683926380368
C0494,2023-01-02,2023-09-22,8,216.98000000000002,264,0.21212121212121213,27.122500000000002,5.753257575757576,299.16939393939396
C0495,2023-01-30,2023-12-28,14,485.77,333,0.2942942942942943,34.69785714285714,10.211381381381381,530.9918318318319
C0496,2023-03-10,2023-12-01,6,135.04999999999998,267,0.15730337078651685,22.50833333333333,3.5406367041198497,184.11310861423217
C0497,2023-02-08,2023-12-26,16,474.66,322,0.34782608695652173,29.66625,10.318695652173913,536.5721739130435
C0498,2023-01-10,2023-11-03,10,333.89,298,0.23489932885906042,33.388999999999996,7.843053691275167,407.8387919463087
C0499,2023-01-09,2023-12-31,9,264.98,357,0.17647058823529413,29.442222222222224,5.1956862745098045,270.1756862745098
C0500,2023-01-11,2023-12-24,14,461.51,348,0.28160919540229884,32.964999999999996,9.28324712643678,482.72885057471257
C0501,2023-01-20,2023-12-07,12,316.06,322,0.2608695652173913,26.338333333333335,6.870869565217392,357.2852173913044
C0502,2023-01-23,2023-12-11,11,230.37,323,0.23839009287925694,20.94272727272727,4.992538699690401,259.6120123839009
C0503,2023-01-16,2023-11-19,13,316.89,308,0.29545454545454547,24.376153846153844,7.202045454545455,374.50636363636363
C0504,2023-03-26,2023-12-20,12,534.99,270,0.3111111111111111,44.5825,13.870111111111113,721.2457777777779
C0505,2023-04-04,2023-11-06,7,293.0,217,0.22580645161290322,41.857142857142854,9.451612903225806,491.4838709677419
C0506,2023-02-26,2023-09-15,5,263.85,202,0.17326732673267325,52.77,9.143316831683169,475.4524752475248
C0507,2023-01-03,2023-12-28,12,394.26000000000005,360,0.23333333333333334,32.855000000000004,7.666166666666668,398.64066666666673
C0508,2023-03-09,2023-12-17,11,392.21000000000004,284,0.2711267605633803,35.655454545454546,9.667147887323944,502.6916901408451
C0509,2023-01-16,2023-10-23,13,237.85000000000002,281,0.3238434163701067,18.29615384615385,5.92508896797153,308.1046263345196
C0510,2023-02-06,2023-12-27,13,324.15,325,0.27999999999999997,24.934615384615384,6.981692307692307,363.04799999999994
C0511,2023-02-22,2023-11-26,7,264.56,278,0.17625899280575538,37.794285714285714,6.661582733812949,346.40230215827336
C0512,2023-02-10,2023-09-18,8,379.49,221,0.25339366515837103,47.43625,12.020045248868778,625.0423529411764
C0513,2023-01-29,2023-08-21,8,263.13,205,0.2731707317073171,32.89125,8.984926829268293,467.2161951219512
C0514,2023-01-13,2023-10-28,12,306.36,289,0.2906574394463668,25.53,7.420484429065745,385.8651903114187
C0515,2023-01-15,2023-12-26,12,345.72,346,0.24277456647398843,28.810000000000002,6.994335260115607,363.7054335260116
C0516,2023-03-07,2023-12-31,12,502.59000000000003,300,0.28,41.8825,11.727100000000002,609.8092000000001
C0517,2023-01-16,2023-12-12,15,525.92,331,0.31722054380664655,35.06133333333333,11.122175226586103,578.3531117824774
C0518,2023-01-17,2023-12-03,13,444.64,321,0.28348909657320875,34.20307692307692,9.69619937694704,504.2023676012461
C0519,2023-01-06,2023-11-17,14,403.39,316,0.310126582278481,28.81357142857143,8.935854430379747,464.6644303797468
C0520,2023-02-13,2023-12-22,14,187.34,313,0.31309904153354634,13.381428571428572,4.189712460063898,217.86504792332272
C0521,2023-01-12,2023-11-06,12,276.51,299,0.2809364548494983,23.0425,6.473478260869565,336.6208695652174
C0522,2023-02-19,2023-12-31,11,239.16,316,0.24367088607594936,21.741818181818182,5.2978481012658225,275.48810126582276
C0523,2023-01-03,2023-07-29,5,148.13,208,0.16826923076923075,29.625999999999998,4.9851442307692295,259.22749999999996
C0524,2023-01-07,2023-09-08,8,227.3,245,0.22857142857142856,28.4125,6.494285714285715,337.70285714285717
C0525,2023-01-21,2023-12-12,17,617.89,326,0.36503067484662577,36.34647058823529,13.267576687116563,689.9139877300613
C0526,2023-01-02,2023-12-31,15,593.8,364,0.28846153846153844,39.586666666666666,11.419230769230769,593.8
C0527,2023-01-25,2023-11-21,7,301.97,301,0.16279069767441862,43.13857142857143,7.022558139534885,365.17302325581403
C0528,2023-05-04,2023-11-19,7,290.89,200,0.245,41.55571428571428,10.181149999999999,529.4197999999999
C0529,2023-01-03,2023-11-30,6,190.56,332,0.12650602409638553,31.76,4.017831325301205,208.92722891566265
C0530,2023-01-03,2023-12-21,8,401.42,353,0.15864022662889518,50.1775,7.960169971671388,413.9288385269122
C0531,2023-03-18,2023-12-16,7,115.78000000000002,274,0.17883211678832114,16.540000000000003,2.957883211678832,153.80992700729928
C0532,2023-02-25,2023-12-25,12,432.65,304,0.2763157894736842,36.05416666666667,9.962335526315789,518.041447368421
C0533,2023-01-01,2023-12-02,16,390.95,336,0.3333333333333333,24.434375,8.144791666666666,423.52916666666664
C0534,2023-02-21,2023-12-03,10,247.12,286,0.24475524475524477,24.712,6.048391608391609,314.5163636363637
C0535,2023-04-13,2023-11-03,6,94.25,205,0.20487804878048782,15.708333333333334,3.2182926829268297,167.35121951219514
C0536,2023-01-07,2023-12-21,13,556.3299999999999,349,0.26074498567335247,42.794615384615376,11.158481375358166,580.2410315186246
C0537,2023-01-28,2023-11-07,6,198.94,284,0.14788732394366197,33.156666666666666,4.903450704225352,254.9794366197183
C0538,2023-01-05,2023-12-28,9,228.57,358,0.1759776536312849,25.396666666666665,4.469245810055865,232.40078212290499
C0539,2023-01-11,2023-11-28,15,503.87,322,0.32608695652173914,33.59133333333333,10.953695652173913,569.5921739130434
C0540,2023-02-17,2023-12-14,6,138.29,301,0.13953488372093023,23.048333333333332,3.2160465116279067,167.23441860465115
C0541,2023-01-31,2023-12-11,11,484.87,315,0.24444444444444444,44.07909090909091,10.774888888888889,560.2942222222222
C0542,2023-01-16,2023-12-04,10,316.26,323,0.21671826625386995,31.625999999999998,6.85393188854489,356.4044582043343
C0543,2023-02-02,2023-11-25,14,390.7,297,0.32996632996632996,27.907142857142855,9.208417508417508,478.8377104377104
C0544,2023-03-23,2023-10-20,9,427.57,212,0.2971698113207547,47.507777777777775,14.117877358490565,734.1296226415094
C0545,2023-03-08,2023-12-08,9,236.99,276,0.22826086956521738,26.332222222222224,6.010615942028986,312.55202898550726
C0546,2023-01-24,2023-09-12,7,163.45000000000002,232,0.21120689655172412,23.35,4.931681034482758,256.4474137931034
C0547,2023-02-20,2023-12-14,9,261.22,298,0.21140939597315436,29.02444444444445,6.136040268456377,319.0740939597316
C0548,2023-01-09,2023-12-14,10,355.79,340,0.2058823529411765,35.579,7.3250882352941185,380.90458823529417
C0549,2023-01-16,2023-12-24,15,636.42,343,0.30612244897959184,42.428,12.988163265306122,675.3844897959184
C0550,2023-04-08,2023-12-08,10,274.61,245,0.2857142857142857,27.461000000000002,7.846,407.992
C0551,2023-02-17,2023-10-21,8,250.65,247,0.22672064777327935,31.33125,7.103441295546559,369.37894736842105
C0552,2023-01-16,2023-09-22,6,293.62,250,0.16799999999999998,48.93666666666667,8.221359999999999,427.51071999999994
C0553,2023-01-18,2023-12-17,14,312.82,334,0.2934131736526946,22.344285714285714,6.556107784431138,340.91760479041915
C0554,2023-01-08,2023-12-05,11,298.93,332,0.2319277108433735,27.175454545454546,6.302740963855421,327.7425301204819
C0555,2023-02-22,2023-11-09,11,240.79999999999998,261,0.2950191570881226,21.89090909090909,6.45823754789272,335.8283524904214
C0556,2023-01-01,2023-12-25,12,419.3,359,0.233983286908078,34.94166666666667,8.175766016713093,425.1398328690808
C0557,2023-01-07,2023-12-11,7,129.85,339,0.14454277286135692,18.55,2.6812684365781707,139.4259587020649
C0558,2023-02-15,2023-12-12,10,184.14,301,0.23255813953488372,18.413999999999998,4.282325581395348,222.6809302325581
C0559,2023-01-11,2023-11-11,8,149.32999999999998,305,0.1836065573770492,18.666249999999998,3.427245901639344,178.2167868852459
C0560,2023-04-06,2023-12-10,5,142.01999999999998,249,0.14056224899598393,28.403999999999996,3.992530120481927,207.61156626506022
C0561,2023-01-21,2023-12-25,5,357.58,339,0.10324483775811209,71.51599999999999,7.383657817109143,383.95020648967545
C0562,2023-01-01,2023-12-04,8,300.90000000000003,338,0.16568047337278108,37.612500000000004,6.231656804733729,324.0461538461539
C0563,2023-01-11,2023-12-04,10,460.69000000000005,328,0.2134146341463415,46.069,9.831798780487807,511.25353658536596
C0564,2023-01-04,2023-12-03,11,384.46,334,0.2305389221556886,34.950909090909086,8.057544910179638,418.9923353293412
C0565,2023-02-18,2023-11-20,12,286.18,276,0.3043478260869565,23.848333333333333,7.2581884057971005,377.42579710144923
C0566,2023-04-03,2023-09-30,6,194.67000000000002,181,0.23204419889502761,32.445,7.528674033149171,391.4910497237569
C0567,2023-02-12,2023-09-09,13,327.31,210,0.43333333333333335,25.177692307692308,10.910333333333334,567.3373333333334
C0568,2023-01-19,2023-08-19,7,119.86,213,0.23004694835680753,17.122857142857143,3.93906103286385,204.8311737089202
C0569,2023-01-05,2023-12-12,9,311.3,342,0.1842105263157895,34.58888888888889,6.371637426900586,331.32514619883045
C0570,2023-03-01,2023-12-24,16,521.18,299,0.3745819397993311,32.57375,12.20153846153846,634.4799999999999
C0571,2023-01-03,2023-12-25,11,351.02,357,0.21568627450980393,31.91090909090909,6.882745098039216,357.9027450980392
C0572,2023-02-25,2023-11-05,14,500.94,254,0.38582677165354334,35.78142857142857,13.805433070866142,717.8825196850394
C0573,2023-01-04,2023-11-11,8,229.36,312,0.1794871794871795,28.67,5.145897435897436,267.5866666666667
C0574,2023-01-23,2023-12-21,9,273.62,333,0.1891891891891892,30.40222222222222,5.751771771771772,299.0921321321321
C0575,2023-02-20,2023-08-22,9,388.61,184,0.3423913043478261,43.17888888888889,14.784076086956524,768.7719565217393
C0576,2023-06-22,2023-10-26,5,211.65,127,0.2755905511811024,42.33,11.665748031496063,606.6188976377953
C0577,2023-02-26,2023-12-31,10,301.89000000000004,309,0.22653721682847894,30.189000000000004,6.838932038834951,355.62446601941747
C0578,2023-02-14,2023-11-20,9,316.24,280,0.225,35.13777777777778,7.906000000000001,411.112
C0579,2023-02-04,2023-11-01,6,118.22,271,0.15498154981549814,19.703333333333333,3.053653136531365,158.789963099631
C0580,2023-01-04,2023-12-04,14,535.79,335,0.29253731343283584,38.270714285714284,11.195611940298507,582.1718208955224
C0581,2023-02-18,2023-12-27,7,158.85,313,0.15654952076677317,22.692857142857143,3.552555910543131,184.7329073482428
C0582,2023-03-13,2023-12-06,14,379.82,269,0.3643122676579926,27.13,9.883791821561339,513.9571747211896
C0583,2023-01-27,2023-12-01,7,149.54,309,0.15857605177993525,21.36285714285714,3.3876375404530736,176.15715210355984
C0584,2023-01-10,2023-12-06,14,416.5,331,0.2960725075528701,29.75,8.808157099697887,458.02416918429014
C0585,2023-01-11,2023-12-18,10,443.34,342,0.20467836257309943,44.333999999999996,9.07421052631579,471.85894736842107
C0586,2023-02-25,2023-12-27,6,246.48,306,0.1372549019607843,41.08,5.638431372549019,293.198431372549
C0587,2023-02-09,2023-10-07,8,195.15,241,0.23236514522821575,24.39375,5.668257261410788,294.749377593361
C0588,2023-01-07,2023-12-22,10,274.34,350,0.2,27.433999999999997,5.4868,285.3136
C0589,2023-01-10,2023-11-06,8,225.24,301,0.18604651162790697,28.155,5.238139534883721,272.3832558139535
C0590,2023-01-11,2023-04-17,3,115.91999999999999,97,0.21649484536082472,38.63999999999999,8.365360824742266,434.99876288659783
C0591,2023-01-07,2023-10-03,13,352.5,270,0.3370370370370371,27.115384615384617,9.138888888888891,475.22222222222234
C0592,2023-01-06,2023-12-30,12,314.97,359,0.233983286908078,26.247500000000002,6.141476323119777,319.35676880222843
C0593,2023-01-26,2023-10-25,8,222.88,273,0.20512820512820512,27.86,5.714871794871795,297.17333333333335
C0594,2023-02-07,2023-10-30,10,316.98,266,0.2631578947368421,31.698,8.34157894736842,433.7621052631579
C0595,2023-03-13,2023-10-07,9,339.38,209,0.3014354066985646,37.708888888888886,11.366794258373206,591.0733014354067
C0596,2023-01-27,2023-12-08,7,246.4,316,0.1550632911392405,35.2,5.458227848101266,283.82784810126583
C0597,2023-01-30,2023-10-29,5,134.82,273,0.1282051282051282,26.964,3.4569230769230765,179.76
C0598,2023-01-29,2023-12-21,7,190.16,327,0.14984709480122324,27.165714285714284,4.070703363914372,211.67657492354738
C0599,2023-01-07,2023-09-26,9,295.3,263,0.23954372623574147,32.81111111111111,7.859695817490495,408.70418250950576
C0600,2023-03-05,2023-11-13,10,175.53,254,0.2755905511811024,17.553,4.83744094488189,251.54692913385827
C0601,2023-02-07,2023-12-04,9,265.9,301,0.20930232558139536,29.54444444444444,6.183720930232558,321.553488372093
C0602,2023-02-05,2023-11-06,12,534.24,275,0.3054545454545455,44.52,13.598836363636366,707.139490909091
C0603,2023-01-18,2023-11-11,5,175.54,298,0.11744966442953021,35.108,4.123422818791946,214.41798657718118
C0604,2023-01-04,2023-12-02,13,322.92,333,0.2732732732732733,24.84,6.7881081081081085,352.9816216216216
C0605,2023-02-03,2023-12-31,11,217.57,332,0.2319277108433735,19.779090909090908,4.587319277108433,238.54060240963852
C0606,2023-01-21,2023-11-22,15,433.27,306,0.3431372549019608,28.884666666666664,9.91140522875817,515.3930718954248
C0607,2023-01-17,2023-12-28,13,493.11,346,0.2630057803468208,37.931538461538466,9.976213872832371,518.7631213872833
C0608,2023-02-19,2023-08-18,6,102.59,181,0.23204419889502761,17.098333333333333,3.96756906077348,206.31359116022097
C0609,2023-01-17,2023-12-22,9,306.07,340,0.18529411764705883,34.007777777777775,6.301441176470588,327.67494117647055
C0610,2023-01-14,2023-12-23,9,349.28000000000003,344,0.18313953488372092,38.808888888888895,7.107441860465117,369.5869767441861
C0611,2023-01-01,2023-12-05,11,210.83,339,0.2271386430678466,19.166363636363638,4.353421828908554,226.37793510324482
C0612,2023-05-02,2023-12-25,4,153.76,238,0.11764705882352941,38.44,4.522352941176471,235.16235294117647
C0613,2023-02-27,2023-12-28,10,377.43,305,0.22950819672131148,37.743,8.66232786885246,450.4410491803279
C0614,2023-01-16,2023-12-19,17,603.45,338,0.3520710059171598,35.497058823529414,12.497485207100594,649.8692307692309
C0615,2023-01-10,2023-12-22,17,481.96,347,0.34293948126801155,28.350588235294115,9.722536023054754,505.57187319884724
C0616,2023-03-14,2023-10-13,10,267.86,214,0.32710280373831774,26.786,8.76177570093458,455.61233644859817
C0617,2023-02-16,2023-10-26,7,171.47,253,0.19367588932806323,24.495714285714286,4.744229249011857,246.69992094861658
C0618,2023-02-18,2023-08-10,6,179.54,174,0.24137931034482757,29.923333333333332,7.22287356321839,375.5894252873563
C0619,2023-01-28,2023-12-06,10,200.38,313,0.22364217252396165,20.038,4.481341853035143,233.02977635782747
C0620,2023-01-02,2023-12-27,15,709.94,360,0.29166666666666663,47.32933333333334,13.804388888888889,717.8282222222223
C0621,2023-01-26,2023-11-10,8,333.68,289,0.19377162629757785,41.71,8.082214532871973,420.2751557093426
C0622,2023-01-03,2023-12-18,12,295.2,350,0.24,24.599999999999998,5.903999999999999,307.0079999999999
C0623,2023-03-09,2023-12-04,5,210.38,271,0.12915129151291513,42.076,5.434169741697417,282.5768265682657
C0624,2023-01-16,2023-10-14,9,281.73,272,0.23161764705882354,31.303333333333335,7.250404411764706,377.02102941176474
C0625,2023-01-07,2023-11-22,7,205.35,320,0.15312499999999998,29.335714285714285,4.492031249999999,233.58562499999996
C0626,2023-01-04,2023-12-16,12,344.11,347,0.2420749279538905,28.675833333333333,6.941700288184438,360.96841498559075
C0627,2023-05-12,2023-11-30,6,178.93,203,0.20689655172413793,29.82166666666667,6.170000000000001,320.84000000000003
C0628,2023-01-12,2023-12-31,10,205.85,354,0.1977401129943503,20.585,4.0704802259887005,211.66497175141242
C0629,2023-03-06,2023-09-25,9,160.82999999999998,204,0.3088235294117647,17.869999999999997,5.518676470588234,286.9711764705882
C0630,2023-01-17,2023-12-13,14,495.45,331,0.2960725075528701,35.38928571428571,10.477794561933536,544.8453172205438
C0631,2023-01-02,2023-09-20,5,184.83999999999997,262,0.13358778625954199,36.967999999999996,4.9384732824427475,256.80061068702287
C0632,2023-01-16,2023-12-14,10,242.66,333,0.21021021021021022,24.266,5.100960960960961,265.24996996997
C0633,2023-01-08,2023-11-05,10,402.66,302,0.23178807947019867,40.266000000000005,9.333178807947021,485.3252980132451
C0634,2023-02-10,2023-08-10,9,311.35,182,0.34615384615384615,34.59444444444445,11.975000000000001,622.7
C0635,2023-01-02,2023-11-13,8,172.44,316,0.17721518987341772,21.555,3.819873417721519,198.63341772151898
C0636,2023-03-04,2023-06-30,4,155.69,119,0.23529411764705882,38.9225,9.158235294117647,476.22823529411767
C0637,2023-01-13,2023-11-17,8,197.51,309,0.18122977346278316,24.68875,4.474336569579288,232.66550161812296
C0638,2023-04-09,2023-09-09,6,254.32999999999998,154,0.2727272727272727,42.38833333333333,11.560454545454544,601.1436363636362
C0639,2023-01-13,2023-12-31,10,322.07,353,0.19830028328611898,32.207,6.386657223796035,332.1061756373938
C0640,2023-08-06,2023-11-03,10,401.64,90,0.7777777777777778,40.164,31.238666666666667,1624.4106666666667
C0641,2023-03-09,2023-11-25,13,396.65,262,0.34732824427480913,30.51153846153846,10.597519083969464,551.0709923664122
C0642,2023-01-02,2023-09-11,6,189.68,253,0.1660079051383399,31.613333333333333,5.248063241106719,272.89928853754935
C0643,2023-01-07,2023-12-23,15,583.11,351,0.29914529914529914,38.874,11.628974358974359,604.7066666666667
C0644,2023-01-31,2023-10-06,9,246.2,249,0.2530120481927711,27.355555555555554,6.92128514056225,359.906827309237
C0645,2023-01-21,2023-12-09,10,293.23,323,0.21671826625386995,29.323,6.354829721362228,330.4511455108359
C0646,2023-01-29,2023-12-10,14,332.24,316,0.310126582278481,23.731428571428573,7.359746835443038,382.70683544303796
C0647,2023-02-03,2023-12-08,17,669.68,309,0.3851132686084142,39.392941176470586,15.170744336569578,788.8787055016181
C0648,2023-03-16,2023-10-16,9,146.24,215,0.2930232558139535,16.24888888888889,4.761302325581395,247.58772093023256
C0649,2023-02-01,2023-12-17,11,634.41,320,0.240625,57.67363636363636,13.87771875,721.6413749999999
C0650,2023-01-08,2023-11-21,18,716.29,318,0.3962264150943396,39.79388888888889,15.767389937106916,819.9042767295597
C0651,2023-02-04,2023-12-13,8,293.52,313,0.17891373801916932,36.69,6.564345047923322,341.34594249201274
C0652,2023-06-04,2023-12-26,7,303.56,206,0.23786407766990292,43.36571428571428,10.31514563106796,536.3875728155339
C0653,2023-02-22,2023-08-12,6,238.68,172,0.2441860465116279,39.78,9.713720930232558,505.113488372093
C0654,2023-01-09,2023-11-25,11,362.01,321,0.23987538940809972,32.91,7.894299065420561,410.5035514018692
C0655,2023-01-22,2023-12-24,8,413.90999999999997,337,0.1661721068249258,51.738749999999996,8.59753709198813,447.07192878338276
C0656,2023-01-20,2023-11-27,14,664.3100000000001,312,0.3141025641025641,47.45071428571429,14.904391025641027,775.0283333333334
C0657,2023-01-17,2023-10-31,9,228.88,288,0.21874999999999997,25.43111111111111,5.563055555555555,289.27888888888884
C0658,2023-01-14,2023-12-18,8,212.5,339,0.16519174041297935,26.5625,4.387905604719764,228.17109144542772
C0659,2023-01-31,2023-10-11,6,222.84,254,0.16535433070866143,37.14,6.141259842519686,319.34551181102364
C0660,2023-01-06,2023-12-13,7,230.75,342,0.1432748538011696,32.964285714285715,4.72295321637427,245.59356725146205
C0661,2023-01-19,2023-11-10,7,215.92,296,0.16554054054054054,30.845714285714283,5.1062162162162155,265.5232432432432
C0662,2023-01-05,2023-11-16,12,532.04,316,0.26582278481012656,44.336666666666666,11.785696202531645,612.8562025316455
C0663,2023-03-28,2023-12-21,13,446.41,269,0.3382899628252788,34.339230769230774,11.616617100371748,604.0640892193309
C0664,2023-01-08,2023-12-19,11,521.47,346,0.22254335260115607,47.406363636363636,10.549971098265896,548.5984971098266
C0665,2023-02-19,2023-12-31,7,293.95,316,0.1550632911392405,41.99285714285714,6.5115506329113915,338.6006329113924
C0666,2023-01-03,2023-09-11,9,205.4,252,0.25,22.822222222222223,5.705555555555556,296.68888888888887
C0667,2023-02-20,2023-12-08,8,309.57,292,0.1917808219178082,38.69625,7.421198630136986,385.90232876712327
C0668,2023-03-24,2023-12-28,11,279.03000000000003,280,0.275,25.36636363636364,6.9757500000000014,362.7390000000001
C0669,2023-01-05,2023-09-18,12,486.89,257,0.32684824902723736,40.57416666666666,13.261595330739299,689.6029571984435
C0670,2023-03-18,2023-07-03,4,141.42000000000002,108,0.25925925925925924,35.355000000000004,9.166111111111112,476.63777777777784
C0671,2023-02-15,2023-12-12,8,286.66999999999996,301,0.18604651162790697,35.833749999999995,6.66674418604651,346.67069767441853
C0672,2023-01-10,2023-08-31,7,467.15000000000003,234,0.20940170940170938,66.7357142857143,13.97457264957265,726.6777777777778
C0673,2023-01-07,2023-11-12,13,354.92999999999995,310,0.2935483870967742,27.30230769230769,8.014548387096774,416.7565161290322
C0674,2023-03-05,2023-12-21,10,440.27,292,0.23972602739726026,44.027,10.554417808219178,548.8297260273972
C0675,2023-01-28,2023-12-11,10,276.83,318,0.220125786163522,27.683,6.093742138364779,316.8745911949685
C0676,2023-01-27,2023-12-27,14,407.39,335,0.29253731343283584,29.099285714285713,8.512626865671642,442.6565970149254
C0677,2023-01-01,2023-12-26,9,506.75,360,0.175,56.30555555555556,9.853472222222221,512.3805555555555
C0678,2023-02-24,2023-08-25,9,207.45,183,0.3442622950819672,23.049999999999997,7.935245901639343,412.6327868852458
C0679,2023-01-21,2023-12-11,10,356.57,325,0.21538461538461537,35.657,7.679969230769229,399.3583999999999
C0680,2023-02-01,2023-12-25,12,324.21,328,0.25609756097560976,27.0175,6.919115853658536,359.7940243902439
C0681,2023-03-03,2023-11-28,7,231.97,271,0.18081180811808117,33.13857142857143,5.991845018450185,311.57594095940965
C0682,2023-01-12,2023-12-20,9,225.06,343,0.1836734693877551,25.006666666666668,4.593061224489796,238.8391836734694
C0683,2023-02-28,2023-12-27,8,288.83000000000004,303,0.18481848184818483,36.103750000000005,6.672640264026404,346.977293729373
C0684,2023-03-13,2023-12-18,9,258.83,281,0.22419928825622773,28.758888888888887,6.447722419928825,335.2815658362989
C0685,2023-01-18,2023-12-21,7,328.95,338,0.14497041420118342,46.99285714285714,6.812573964497041,354.2538461538461
C0686,2023-03-20,2023-12-09,8,188.09,265,0.21132075471698114,23.51125,4.968415094339623,258.35758490566036
C0687,2023-01-05,2023-10-30,6,190.65,299,0.14046822742474915,31.775000000000002,4.463377926421405,232.09565217391304
C0688,2023-01-02,2023-11-08,10,332.44,311,0.22508038585209003,33.244,7.482572347266881,389.0937620578778
C0689,2023-01-07,2023-11-27,11,313.78,325,0.2369230769230769,28.525454545454544,6.758338461538461,351.43359999999996
C0690,2023-02-22,2023-12-27,9,279.64,309,0.20388349514563106,31.071111111111108,6.334886731391585,329.4141100323624
C0691,2023-01-14,2023-12-10,13,247.59,331,0.27492447129909364,19.045384615384616,5.236042296072507,272.2741993957704
C0692,2023-05-22,2023-08-28,3,175.04,99,0.21212121212121213,58.346666666666664,12.376565656565656,643.5814141414141
C0693,2023-02-07,2023-12-13,10,343.01,310,0.22580645161290322,34.301,7.745387096774194,402.7601290322581
C0694,2023-01-01,2023-08-29,4,83.88,241,0.11618257261410787,20.97,2.436348547717842,126.69012448132779
C0695,2023-05-26,2023-12-21,8,281.23,210,0.26666666666666666,35.15375,9.374333333333334,487.4653333333334
C0696,2023-01-10,2023-12-15,12,294.97999999999996,340,0.24705882352941178,24.581666666666663,6.073117647058823,315.8021176470588
C0697,2023-02-07,2023-09-11,8,202.76999999999998,217,0.25806451612903225,25.346249999999998,6.540967741935483,340.1303225806451
C0698,2023-01-02,2023-11-08,9,216.63,311,0.20257234726688103,24.07,4.8759163987138265,253.54765273311898
C0699,2023-02-01,2023-11-21,7,354.62,294,0.16666666666666666,50.660000000000004,8.443333333333333,439.05333333333334
C0700,2023-01-29,2023-12-26,8,379.71,332,0.1686746987951807,47.46375,8.005933734939758,416.3085542168674
C0701,2023-06-07,2023-12-29,5,107.97,206,0.16990291262135923,21.594,3.6688834951456313,190.78194174757283
C0702,2023-01-19,2023-12-08,13,493.33000000000004,324,0.2808641975308642,37.948461538461544,10.658364197530867,554.2349382716051
C0703,2023-05-16,2023-11-28,9,272.45,197,0.3197969543147208,30.272222222222222,9.680964467005076,503.410152284264
C0704,2023-01-22,2023-10-29,5,175.51,281,0.12455516014234874,35.102,4.372135231316725,227.3510320284697
C0705,2023-01-14,2023-12-29,13,390.1,350,0.26,30.00769230769231,7.8020000000000005,405.704
C0706,2023-01-12,2023-12-15,12,219.46,338,0.2485207100591716,18.288333333333334,4.545029585798817,236.34153846153848
C0707,2023-01-11,2023-12-24,19,626.91,348,0.382183908045977,32.99526315789473,12.610258620689654,655.733448275862
C0708,2023-03-28,2023-12-18,8,301.84000000000003,266,0.21052631578947367,37.730000000000004,7.943157894736842,413.0442105263158
C0709,2023-01-24,2023-12-26,11,372.23,337,0.22848664688427298,33.83909090909091,7.731780415430268,402.0525816023739
C0710,2023-02-09,2023-12-27,16,494.63,322,0.34782608695652173,30.914375,10.75282608695652,559.1469565217391
C0711,2023-01-03,2023-11-10,16,660.04,312,0.358974358974359,41.2525,14.808589743589742,770.0466666666666
C0712,2023-02-24,2023-10-03,7,278.98,222,0.22072072072072071,39.854285714285716,8.796666666666667,457.4266666666667
C0713,2023-02-24,2023-12-15,9,248.41,295,0.2135593220338983,27.60111111111111,5.894474576271186,306.5126779661017
C0714,2023-02-23,2023-12-29,9,347.97,310,0.2032258064516129,38.663333333333334,7.857387096774193,408.58412903225803
C0715,2023-02-07,2023-12-22,7,286.87,319,0.1536050156739812,40.98142857142857,6.294952978056426,327.3375548589342
